scaffold	start	end	mid	sites	lnL
chr18	13423796	13424365	13424006	50	-488.84062
chr18	13424396	13424885	13424589	50	-674.48256
chr18	13424891	13426323	13425323	50	-622.47535
chr18	13426328	13427019	13426641	50	-715.40852
chr18	13427030	13428160	13427510	50	-703.79930
chr18	13428171	13428646	13428409	50	-699.67238
chr18	13428648	13429489	13429112	50	-611.92979
chr18	13429503	13430329	13429893	50	-755.44756
chr18	13430334	13430792	13430555	50	-467.60940
chr18	13430796	13431223	13431050	50	-579.28615
chr18	13431227	13431931	13431636	50	-556.41502
chr18	13431937	13432462	13432175	50	-342.94660
chr18	13432465	13433056	13432768	50	-545.74345
chr18	13433058	13433702	13433396	50	-646.73022
chr18	13433705	13434279	13433928	50	-768.31494
chr18	13434285	13434836	13434531	50	-780.41249
chr18	13434838	13435256	13435045	50	-517.77596
chr18	13435257	13436322	13435721	50	-535.86488
chr18	13436323	13436928	13436660	50	-646.95903
chr18	13436943	13437816	13437250	50	-717.28692
chr18	13437834	13438265	13438049	50	-514.76039
chr18	13438268	13438692	13438454	50	-518.14312
chr18	13438695	13439262	13438998	50	-709.91890
chr18	13439273	13439785	13439537	50	-577.42152
chr18	13439786	13440418	13440102	50	-440.68690
chr18	13440462	13440976	13440766	50	-594.03580
chr18	13440985	13441423	13441197	50	-489.57459
chr18	13441481	13442164	13441819	50	-708.75048
chr18	13442165	13442804	13442492	50	-782.00276
chr18	13442807	13443492	13443234	50	-568.76518
chr18	13443495	13444098	13443819	50	-621.31725
chr18	13444099	13444605	13444300	50	-702.79584
chr18	13444623	13445516	13445110	50	-652.68338
chr18	13445525	13446674	13446268	50	-745.70154
chr18	13446675	13447814	13447261	50	-515.22736
chr18	13447818	13448409	13448088	50	-565.58507
chr18	13448415	13449434	13449061	50	-706.91925
chr18	13449443	13450438	13450054	50	-689.64291
chr18	13450544	13451242	13450869	50	-517.44268
chr18	13451264	13451900	13451604	50	-766.45086
chr18	13451901	13452323	13452126	50	-641.72669
chr18	13452328	13452837	13452553	50	-759.66022
chr18	13452851	13453563	13453115	50	-609.15143
chr18	13453564	13454634	13453932	50	-725.97440
chr18	13454637	13455055	13454837	50	-848.96890
chr18	13455058	13455765	13455382	50	-779.97553
chr18	13455778	13456236	13456028	50	-770.46307
chr18	13456238	13456823	13456476	50	-578.13000
chr18	13456852	13457312	13457061	50	-554.10166
chr18	13457315	13457997	13457706	50	-739.96492
chr18	13458032	13458899	13458498	50	-485.29248
chr18	13458921	13459452	13459170	50	-654.15759
chr18	13459455	13459913	13459651	50	-465.74258
chr18	13459914	13460489	13460244	50	-555.40319
chr18	13460493	13461191	13460841	50	-478.73144
chr18	13461206	13462344	13461762	50	-603.85428
chr18	13462348	13462951	13462703	50	-401.54542
chr18	13462957	13464170	13463313	50	-417.93896
chr18	13464181	13464698	13464501	50	-540.75377
chr18	13464708	13465273	13464991	50	-576.92628
chr18	13465275	13465985	13465569	50	-969.40634
chr18	13466055	13466955	13466500	50	-814.44166
chr18	13466980	13467799	13467329	50	-615.39156
chr18	13467800	13468207	13467978	50	-708.18360
chr18	13468208	13468973	13468487	50	-651.38122
chr18	13468980	13469332	13469152	50	-393.50538
chr18	13469540	13470129	13469753	50	-544.67706
chr18	13470130	13470705	13470494	50	-635.47068
chr18	13470711	13471655	13471254	50	-629.44193
chr18	13471666	13472154	13471879	50	-451.54826
chr18	13472166	13472628	13472454	50	-467.61413
chr18	13472630	13473618	13473112	50	-535.64761
chr18	13473635	13474374	13474014	50	-448.46513
chr18	13474380	13475186	13474685	50	-609.47195
chr18	13475188	13475600	13475405	50	-635.60401
chr18	13475601	13476215	13475884	50	-706.40960
chr18	13476216	13476768	13476533	50	-645.02575
chr18	13476773	13477585	13476977	50	-703.64381
chr18	13477590	13478613	13478121	50	-561.32116
chr18	13478627	13479143	13478898	50	-499.72273
chr18	13479147	13479867	13479588	50	-539.00014
chr18	13479877	13480558	13480201	50	-540.83238
chr18	13480579	13481763	13481262	50	-691.89224
chr18	13481772	13482364	13482044	50	-756.95419
chr18	13482373	13483265	13482895	50	-1049.49602
chr18	13483278	13484676	13484035	50	-835.52475
chr18	13484678	13485609	13485220	50	-617.67405
chr18	13485645	13486437	13486064	50	-577.78190
chr18	13486439	13487498	13487013	50	-796.35782
chr18	13487506	13487834	13487681	50	-491.04120
chr18	13487841	13488499	13488131	50	-797.06904
chr18	13488768	13489561	13489086	50	-816.82211
chr18	13489563	13490123	13489889	50	-636.11693
chr18	13490126	13490912	13490561	50	-507.85647
chr18	13490927	13491453	13491131	50	-523.54918
chr18	13491477	13491922	13491695	50	-454.98760
chr18	13491939	13492773	13492222	50	-474.86456
chr18	13492781	13493352	13493077	50	-403.65995
chr18	13493372	13494404	13493877	50	-360.26913
chr18	13494407	13495372	13494840	50	-528.38536
chr18	13495381	13496119	13495665	50	-436.89109
chr18	13496129	13496874	13496552	50	-442.26841
chr18	13496902	13497794	13497419	50	-432.97619
chr18	13497814	13498707	13498410	50	-447.14853
chr18	13498709	13499279	13498904	50	-561.54372
chr18	13499282	13500045	13499705	50	-530.82508
chr18	13500054	13500524	13500306	50	-490.16779
chr18	13500533	13501080	13500814	50	-579.78490
chr18	13501083	13501823	13501433	50	-700.68775
chr18	13501828	13502471	13502096	50	-779.06310
chr18	13502474	13503005	13502737	50	-716.70106
chr18	13503051	13503753	13503395	50	-710.11838
chr18	13503761	13504331	13504033	50	-400.96124
chr18	13504346	13504819	13504580	50	-619.13810
chr18	13504828	13505194	13505017	50	-646.52653
chr18	13505202	13505711	13505439	50	-424.90557
chr18	13505727	13506550	13506146	50	-649.10802
chr18	13506555	13507469	13507008	50	-681.09189
chr18	13507472	13508255	13507890	50	-560.79462
chr18	13508258	13508952	13508562	50	-451.35297
chr18	13508954	13509767	13509243	50	-595.43972
chr18	13509770	13510564	13510263	50	-560.88937
chr18	13510575	13511350	13511050	50	-618.20540
chr18	13511377	13512315	13511834	50	-727.94855
chr18	13512322	13513499	13512939	50	-669.91582
chr18	13513503	13514055	13513747	50	-825.70618
chr18	13514059	13514727	13514416	50	-628.88061
chr18	13514737	13515228	13514954	50	-469.00049
chr18	13515261	13516212	13515713	50	-919.43310
chr18	13516218	13516725	13516451	50	-541.78688
chr18	13516726	13517254	13516936	50	-679.63267
chr18	13517255	13517947	13517593	50	-726.97693
chr18	13517948	13518642	13518281	50	-641.79542
chr18	13518657	13519200	13518891	50	-679.14977
chr18	13519210	13520020	13519632	50	-553.58087
chr18	13520024	13520409	13520229	50	-577.02491
chr18	13520416	13520688	13520541	50	-489.74932
chr18	13520689	13521268	13520977	50	-592.09307
chr18	13521274	13521860	13521560	50	-682.80182
chr18	13521871	13522469	13522168	50	-840.77460
chr18	13522482	13522960	13522758	50	-745.76160
chr18	13522962	13523382	13523158	50	-606.29202
chr18	13523407	13523966	13523679	50	-733.29316
chr18	13524016	13524828	13524380	50	-647.19805
chr18	13524830	13525530	13525254	50	-801.27536
chr18	13525560	13526060	13525773	50	-573.54071
chr18	13526063	13527111	13526499	50	-1157.15610
chr18	13527118	13527741	13527489	50	-638.33880
chr18	13527746	13528075	13527905	50	-525.80015
chr18	13528080	13529055	13528690	50	-687.41544
chr18	13529059	13529576	13529247	50	-428.50166
chr18	13529578	13530294	13529861	50	-616.76496
chr18	13530307	13530731	13530548	50	-718.33150
chr18	13530743	13531404	13531003	50	-703.01030
chr18	13531428	13531832	13531654	50	-614.67855
chr18	13531856	13532451	13532207	50	-435.86258
chr18	13532458	13533131	13532730	50	-310.58339
chr18	13533159	13533579	13533351	50	-443.55880
chr18	13533581	13534132	13533827	50	-455.52842
chr18	13534179	13538573	13535191	50	-567.14298
chr18	13538584	13538943	13538783	50	-392.02861
chr18	13538947	13541401	13540133	50	-397.99088
chr18	13541405	13541842	13541625	50	-611.57704
chr18	13541845	13542354	13542055	50	-573.94349
chr18	13542357	13544143	13542903	50	-1083.68853
chr18	13544151	13544497	13544306	50	-624.48851
chr18	13544500	13544875	13544657	50	-597.88465
chr18	13544879	13545362	13545044	50	-476.10981
chr18	13545368	13546597	13545908	50	-589.82824
chr18	13546617	13547067	13546851	50	-781.09937
chr18	13547087	13548200	13547465	50	-530.21168
chr18	13548201	13548924	13548589	50	-491.65807
chr18	13548928	13549549	13549267	50	-608.76463
chr18	13549588	13550516	13550110	50	-654.29778
chr18	13550519	13551119	13550866	50	-682.66995
chr18	13551131	13551615	13551415	50	-744.20770
chr18	13551632	13552335	13551924	50	-708.79415
chr18	13552347	13552923	13552655	50	-602.92683
chr18	13552929	13553585	13553281	50	-448.55239
chr18	13553587	13553979	13553738	50	-569.04700
chr18	13554001	13554802	13554394	50	-889.20706
chr18	13554820	13555710	13555285	50	-985.64477
chr18	13555728	13556669	13556204	50	-843.63561
chr18	13556671	13557454	13557147	50	-573.61769
chr18	13557511	13560053	13558494	50	-425.93903
chr18	13560068	13561036	13560405	50	-707.87231
chr18	13561056	13562735	13561740	50	-668.53868
chr18	13562747	13563692	13563388	50	-512.89805
chr18	13563710	13564100	13563929	50	-595.86895
chr18	13564113	13565005	13564510	50	-480.41246
chr18	13565008	13565599	13565389	50	-483.06430
chr18	13565602	13566756	13566158	50	-663.77454
chr18	13566785	13567249	13566992	50	-484.94982
chr18	13567259	13568131	13567703	50	-613.77130
chr18	13568136	13569098	13568686	50	-382.78887
chr18	13569099	13569744	13569528	50	-480.48000
chr18	13569757	13570570	13570222	50	-472.87810
chr18	13570574	13571055	13570809	50	-414.58212
chr18	13571061	13572182	13571568	50	-474.54041
chr18	13572200	13573031	13572735	50	-414.54520
chr18	13573036	13573437	13573200	50	-497.41381
chr18	13573438	13573938	13573607	50	-577.87528
chr18	13573946	13574482	13574244	50	-673.29634
chr18	13574485	13574914	13574724	50	-832.59176
chr18	13574962	13575950	13575592	50	-713.72262
chr18	13575956	13576478	13576205	50	-504.78867
chr18	13576492	13577152	13576803	50	-501.65444
chr18	13577155	13578007	13577605	50	-637.80976
chr18	13578037	13578561	13578225	50	-677.85177
chr18	13578571	13579419	13578942	50	-733.58818
chr18	13579486	13579843	13579672	50	-596.14746
chr18	13579860	13580375	13580068	50	-626.76315
chr18	13580384	13580771	13580579	50	-615.39298
chr18	13580787	13581553	13581159	50	-568.91250
chr18	13581556	13582335	13581875	50	-588.61209
chr18	13582338	13583426	13582715	50	-826.39962
chr18	13583436	13584077	13583843	50	-591.21634
chr18	13584080	13584325	13584193	50	-462.76758
chr18	13584332	13584781	13584550	50	-625.57921
chr18	13584783	13585258	13584991	50	-555.67575
chr18	13585263	13585834	13585557	50	-576.11291
chr18	13585835	13586626	13586285	50	-464.68814
chr18	13586636	13587111	13586863	50	-697.82516
chr18	13587114	13587745	13587441	50	-549.95258
chr18	13587782	13588296	13588018	50	-757.58987
chr18	13588305	13588715	13588545	50	-553.53011
chr18	13588716	13589816	13589157	50	-805.12368
chr18	13589930	13590966	13590490	50	-699.68297
chr18	13590967	13591729	13591423	50	-1079.20905
chr18	13591730	13592579	13592208	50	-767.60560
chr18	13592593	13593272	13592968	50	-736.37403
chr18	13593276	13593551	13593433	50	-870.56181
chr18	13593555	13594524	13594013	50	-772.98480
chr18	13594529	13595171	13594836	50	-815.17258
chr18	13595185	13595788	13595448	50	-600.46305
chr18	13595798	13596444	13596103	50	-418.71379
chr18	13596450	13596747	13596570	50	-933.31713
chr18	13596779	13597730	13597220	50	-584.16779
chr18	13597799	13598775	13598246	50	-607.51489
chr18	13598780	13599622	13599220	50	-591.70354
chr18	13599623	13600394	13600074	50	-560.66170
chr18	13600404	13600910	13600618	50	-535.06062
chr18	13600913	13602305	13601757	50	-508.07759
chr18	13602316	13602780	13602550	50	-534.16221
chr18	13602783	13603388	13603055	50	-733.83713
chr18	13603402	13604045	13603753	50	-618.07783
chr18	13604059	13605387	13604686	50	-585.13762
chr18	13605394	13606142	13605739	50	-847.03470
chr18	13606144	13607009	13606601	50	-699.15230
chr18	13607011	13608033	13607444	50	-942.76387
chr18	13608052	13608850	13608312	50	-951.33450
chr18	13608851	13609965	13609340	50	-702.91800
chr18	13609982	13610968	13610476	50	-756.08153
chr18	13610971	13612347	13611356	50	-506.80832
chr18	13612376	13613334	13612912	50	-572.66332
chr18	13613336	13613710	13613536	50	-376.65885
chr18	13613714	13614115	13613884	50	-609.07870
chr18	13614118	13614593	13614298	50	-574.39375
chr18	13614598	13615018	13614768	50	-652.28252
chr18	13615020	13615480	13615168	50	-877.54935
chr18	13615482	13615936	13615688	50	-618.84778
chr18	13615941	13616381	13616148	50	-546.63551
chr18	13616390	13616967	13616736	50	-565.60803
chr18	13616986	13617598	13617298	50	-533.18266
chr18	13617604	13618203	13617941	50	-395.20336
chr18	13618216	13619209	13618767	50	-638.17275
chr18	13619212	13619817	13619561	50	-813.96201
chr18	13619818	13621386	13620337	50	-629.01385
chr18	13621391	13622080	13621752	50	-513.96863
chr18	13622112	13622802	13622517	50	-942.33657
chr18	13622803	13623749	13623338	50	-758.91964
chr18	13623796	13624566	13624172	50	-690.43568
chr18	13624575	13625395	13624941	50	-624.57158
chr18	13625968	13626634	13626372	50	-501.18819
chr18	13626635	13627601	13627148	50	-644.51471
chr18	13627603	13628342	13628022	50	-578.97006
chr18	13628350	13628800	13628592	50	-532.00692
chr18	13628807	13629346	13629070	50	-467.60786
chr18	13629353	13630675	13629846	50	-537.05457
chr18	13630678	13632302	13631204	50	-553.31752
chr18	13632304	13632728	13632519	50	-464.53319
chr18	13632732	13633398	13633072	50	-544.10348
chr18	13633419	13633986	13633695	50	-579.49995
chr18	13633990	13634860	13634483	50	-597.17076
chr18	13634867	13635451	13635173	50	-485.95783
chr18	13635472	13636085	13635790	50	-562.14322
chr18	13636130	13636692	13636418	50	-709.04636
chr18	13636693	13637208	13636966	50	-434.14373
chr18	13637210	13637759	13637436	50	-687.45415
chr18	13637764	13638331	13637997	50	-441.05075
chr18	13638334	13638933	13638606	50	-500.76261
chr18	13638993	13639534	13639314	50	-527.03699
chr18	13639576	13640058	13639837	50	-468.50925
chr18	13640070	13640571	13640342	50	-493.42623
chr18	13640586	13641384	13640983	50	-600.05940
chr18	13641396	13641733	13641543	50	-542.57682
chr18	13641735	13642763	13642165	50	-513.03344
chr18	13642795	13643788	13643324	50	-726.22272
chr18	13643790	13649493	13644379	50	-675.62655
chr18	13649517	13649965	13649742	50	-584.25954
chr18	13649967	13650637	13650254	50	-686.86202
chr18	13650669	13651262	13650903	50	-576.69295
chr18	13651267	13652692	13652373	50	-633.57990
chr18	13652697	13653885	13653146	50	-723.24443
chr18	13653893	13654550	13654169	50	-783.51982
chr18	13654590	13655563	13655241	50	-578.15862
chr18	13655595	13656267	13656001	50	-536.39021
chr18	13656281	13656902	13656547	50	-737.09125
chr18	13656913	13658226	13657588	50	-428.67525
chr18	13658229	13659099	13658712	50	-517.26821
chr18	13659101	13659939	13659564	50	-648.96082
chr18	13659952	13660525	13660245	50	-601.25947
chr18	13660570	13662247	13661679	50	-530.74073
chr18	13662262	13663158	13662771	50	-773.99968
chr18	13663159	13663649	13663384	50	-733.18210
chr18	13663654	13664261	13663989	50	-875.07713
chr18	13664271	13665182	13664747	50	-675.23603
chr18	13665183	13665746	13665437	50	-704.75073
chr18	13665759	13666433	13666105	50	-627.25586
chr18	13666438	13666953	13666685	50	-721.36578
chr18	13666954	13667665	13667324	50	-639.81747
chr18	13667682	13668650	13668235	50	-998.51115
chr18	13668653	13669192	13668895	50	-814.83761
chr18	13669227	13669788	13669509	50	-828.07524
chr18	13669793	13670680	13670252	50	-762.72831
chr18	13670717	13671263	13671015	50	-754.24302
chr18	13671265	13672014	13671626	50	-960.61799
chr18	13672019	13672667	13672322	50	-763.76818
chr18	13672671	13673256	13673020	50	-491.64271
chr18	13673271	13673764	13673489	50	-477.85365
chr18	13673767	13674159	13673949	50	-616.94449
chr18	13674183	13674755	13674487	50	-556.57719
chr18	13674766	13675387	13675050	50	-515.37268
chr18	13675456	13675896	13675686	50	-458.38057
chr18	13675904	13676840	13676330	50	-463.23047
chr18	13676846	13677169	13677022	50	-541.93535
chr18	13677182	13677895	13677551	50	-670.86253
chr18	13677917	13678615	13678299	50	-854.86078
chr18	13678622	13680126	13679366	50	-693.29995
chr18	13680292	13681149	13680695	50	-578.85926
chr18	13681244	13681933	13681611	50	-493.54952
chr18	13681935	13682589	13682249	50	-528.80931
chr18	13682594	13683389	13682890	50	-519.37425
chr18	13683392	13684012	13683729	50	-839.10128
chr18	13684022	13684433	13684273	50	-705.21299
chr18	13684471	13684883	13684670	50	-692.87741
chr18	13684888	13685435	13685159	50	-565.17141
chr18	13685441	13685898	13685627	50	-467.55016
chr18	13685923	13686575	13686305	50	-518.85105
chr18	13686578	13687130	13686869	50	-714.93218
chr18	13687150	13687872	13687583	50	-728.06038
chr18	13687886	13688548	13688177	50	-743.83176
chr18	13688551	13689303	13688868	50	-676.91708
chr18	13689305	13689803	13689499	50	-782.95808
chr18	13689804	13690366	13690081	50	-845.12546
chr18	13690368	13691329	13690782	50	-653.96604
chr18	13691346	13691993	13691717	50	-869.56439
chr18	13692009	13692572	13692233	50	-626.71647
chr18	13692588	13693675	13693186	50	-785.53968
chr18	13693676	13694442	13694061	50	-851.46367
chr18	13694443	13694799	13694628	50	-549.28635
chr18	13694807	13695307	13695039	50	-521.32135
chr18	13695315	13696113	13695700	50	-301.69423
chr18	13696118	13697079	13696651	50	-499.01496
chr18	13697086	13697895	13697516	50	-668.51419
chr18	13697899	13698245	13698068	50	-601.01097
chr18	13698248	13698947	13698590	50	-769.86859
chr18	13698960	13699363	13699142	50	-594.34766
chr18	13699367	13700063	13699713	50	-489.92181
chr18	13700064	13700619	13700287	50	-704.09622
chr18	13700622	13701284	13700926	50	-577.54819
chr18	13701295	13702541	13701821	50	-676.83111
chr18	13702544	13703100	13702820	50	-741.04872
chr18	13703121	13703647	13703360	50	-765.22570
chr18	13703659	13704266	13703997	50	-703.11348
chr18	13704269	13705632	13705115	50	-702.80143
